date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:28:52	139840/139840	---M--	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2010:28:50%20GMT	https://www.jo.zain.com/arabic/Pages/cer.aspx	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/arabic/Pages/cer.html	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:28:54	588/588	---M--	200	added ('OK')	image/png	etag:%22{34FB88A6-9724-4896-8B74-8E260FCAB8A4},4%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/facebook.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/facebook.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:28:58	1622/1622	---M--	200	added ('OK')	image/png	etag:%22{76A9222D-3D60-41AE-B424-7F9F43D4AD7F},4%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/youtube.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/youtube.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:04	1288/1288	---M--	200	added ('OK')	image/png	etag:%22{D406D995-392B-4B8E-B0A8-246BA1CC8361},4%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/twitter.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/twitter.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:06	992/992	---M--	200	added ('OK')	image/png	etag:%22{5FC2C7A4-1B0E-429E-993B-6E95CB5F9E23},4%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/linkedin.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/linkedin.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:09	1476/1476	---M--	200	added ('OK')	image/png	etag:%22{C3DC0163-6F2F-4194-8111-5FB95E40B051},4%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/pinterest.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/pinterest.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:12	1596/1596	---M--	200	added ('OK')	image/png	etag:%22{C0B8AD83-6A3B-4D58-8CFB-C934377CDD20},4%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/instagram.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/instagram.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:14	1495/1495	---M--	200	added ('OK')	image/png	etag:%22{A0850705-4495-4F53-9C9B-2B4855EB3DC5},4%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/google-plus1.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/google-plus1.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:16	1361/1361	---M--	200	added ('OK')	image/png	etag:%22{ED30BCAC-CE4B-491F-B92C-22DB3AAD4C0F},4%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/rss.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/rss.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:16	126158/126158	---M--	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2010:29:14%20GMT	https://www.jo.zain.com/arabic/Pages/contact-us.aspx	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/arabic/Pages/contact-us.html	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:16	218663/218663	---M--	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2010:29:14%20GMT	https://www.jo.zain.com/arabic/Pages/terms.aspx	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/arabic/Pages/terms.html	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:18	2563/2563	---M--	200	added ('OK')	image/png	etag:%22{EE91DA8C-248E-4C4D-B21F-E8324F86B269},8%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/Download_on_the_App_Store_Badge.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/Download_on_the_App_Store_Badge.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:21	3326/3326	---M--	200	added ('OK')	image/png	etag:%22{26DD4634-4A4C-4A8A-9CD4-CBEC2BBE4430},8%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/google-play-badge.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/google-play-badge.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:24	9746/9746	---M--	200	added ('OK')	image/png	etag:%22{685402FE-597C-4D31-A055-6D8E20E0CA60},1%22	https://www.jo.zain.com/english/PublishingImages/appGallery.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/english/PublishingImages/appGallery.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:24	20761/20761	---M--	200	added ('OK')	image/png	etag:%22{003EFA3F-EB53-4E42-A22C-2B10DBC59B1F},4%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/logos/zain.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/logos/zain.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:26	1125/1125	---M--	200	added ('OK')	image/png	etag:%22{DA81A265-DE0C-463E-8DD6-7FF8B8608FC9},8%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/chat.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/chat.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:28	10582/10582	---M--	200	added ('OK')	image/png	etag:%22{8AA0D5C1-7081-4C59-878C-DEF98D359801},3%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/logos/ZainLogoBlack.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/logos/ZainLogoBlack.png	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:29	218663/218663	---M--	200	added ('OK')	text/html	date:Sat,%2027%20May%202023%2010:29:27%20GMT	https://www.jo.zain.com/Arabic/pages/terms.aspx	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Arabic/pages/terms-2.html	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:31	5023/5023	---M-Z	200	added ('OK')	application/javascript	etag:%22{75C98301-585B-46D0-82BF-B8E01F36144F},3%22	https://www.jo.zain.com/Style%20Library/en-us/JS/jquery.lazy.min.js	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/JS/jquery.lazy.min.js	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:33	21129/21129	---M-Z	200	added ('OK')	application/javascript	etag:%22{CE371336-5106-4C4A-9D0A-AE4454B6A696},3%22	https://www.jo.zain.com/Style%20Library/en-us/JS/popper.min.js	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/JS/popper.min.js	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:35	44111/44111	---M-Z	200	added ('OK')	application/javascript	etag:%22{C25B4979-32E8-4B3E-AED4-9FBDF930F7F3},3%22	https://www.jo.zain.com/Style%20Library/en-us/JS/ua-parser.min.js	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/JS/ua-parser.min.js	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:36	236144/236144	---M-Z	200	added ('OK')	application/javascript	etag:%22{DF977E5C-D2DE-4197-BDFF-6255B2F97D29},48%22	https://www.jo.zain.com/Style%20Library/en-us/JS/main.js?ver=1.12	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/JS/main2f3e.js	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:38	41711/41711	---M-Z	200	added ('OK')	application/javascript	etag:%22{E553549B-0E0A-4596-A04F-AA1F2468DFC7},3%22	https://www.jo.zain.com/Style%20Library/en-us/JS/maps.js?ver=1.21	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/JS/mapsf0fa.js	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:40	3231/3231	---M-Z	200	added ('OK')	application/javascript	etag:%22{E10847B8-6294-425B-B479-BD3DB7639D83},3%22	https://www.jo.zain.com/Style%20Library/en-us/JS/index.js	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/JS/index.js	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:42	2184/2184	---M-Z	200	added ('OK')	application/javascript	etag:%22{95E64A7F-CC80-445E-A9AB-051055E3C439},3%22	https://www.jo.zain.com/Style%20Library/en-us/JS/megaMenu.js	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/JS/megaMenu.js	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:44	408/408	---M-Z	200	added ('OK')	application/javascript	etag:%22{8274581B-7207-458A-8E67-1A42902A4EB2},3%22	https://www.jo.zain.com/Style%20Library/en-us/JS/primaryCard.js	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/JS/primaryCard.js	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:46	47768/47768	---M-Z	200	added ('OK')	application/javascript	etag:%22{4BC66724-97BC-4413-B320-17967C8CCBB1},3%22	https://www.jo.zain.com/Style%20Library/en-us/JS/subscriptions.js	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/JS/subscriptions.js	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:48	4136/4136	---M-Z	200	added ('OK')	application/javascript	etag:%22{437CBB88-F223-4E4B-85EA-6FE81CF4D22B},3%22	https://www.jo.zain.com/Style%20Library/en-us/JS/header.js	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/JS/header.js	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:49	507/507	---M-Z	200	added ('OK')	application/javascript	etag:%22{EBB5E194-0A20-467E-AD72-76A2FF314A20},3%22	https://www.jo.zain.com/Style%20Library/en-us/JS/scroll.js	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/JS/scroll.js	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:51	668/668	---M--	404	error ('NOT%20FOUND')	text/html	date:Sat,%2027%20May%202023%2010:29:47%20GMT	https://www.jo.zain.com/arabic/pages/sp.ribbon.js	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/arabic/pages/sp.ribbon.7e.delayed	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:53	44596/44596	---MCZ	200	added ('OK')	text/javascript	etag:W/%22577d00bfb083278de5e8044f2321cb5b%22	https://zain-jordan.dimelochat.com/chat/4dca57fc1167d37414e9c1df/loader.js	C:/My%20Web%20Sites/zain%20jordan/zain-jordan.dimelochat.com/chat/4dca57fc1167d37414e9c1df/loader.js	(from https://www.jo.zain.com/arabic/pages/default.aspx)
13:29:54	24938/24938	---M--	200	added ('OK')	image/png	etag:%2201ebf365f1d01:0%22	https://www.jo.zain.com/_layouts/15/images/spcommon.png?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/spcommoncb0b.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:29:55	128/128	---M--	200	added ('OK')	image/png	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/tabtitlerowbottombg.png?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/tabtitlerowbottombgcb0b.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:29:56	144/144	---M--	200	added ('OK')	image/png	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/selbg.png?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/selbgcb0b.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:29:57	246/246	---M--	200	added ('OK')	image/png	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/wpadder_graygrad.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/wpadder_graygrad.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:29:58	143/143	---M--	200	added ('OK')	image/png	etag:%220a6cfe23963d11:0%22	https://www.jo.zain.com/_layouts/15/images/treeviewselected.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/treeviewselected.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:29:59	166/166	---M--	200	added ('OK')	image/png	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/fbgrad.png?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/fbgradcb0b.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:00	145/145	---M--	200	added ('OK')	image/png	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/create_upgradient.png?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/create_upgradientcb0b.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:01	11776/11776	---M--	200	added ('OK')	image/png	etag:%220f2ade3963d11:0%22	https://www.jo.zain.com/_layouts/15/images/fgimg.png?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/fgimgcb0b.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:02	138/138	---M--	200	added ('OK')	image/png	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/create_defaultgradient.png?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/create_defaultgradientcb0b.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:03	43/43	---M--	200	added ('OK')	image/gif	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/dot.gif?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/dotcb0b.gif	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:05	92/92	---M--	200	added ('OK')	image/gif	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/topnavunselected.gif?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/topnavunselectedcb0b.gif	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:06	133/133	---M--	200	added ('OK')	image/png	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/wptphdr.png?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/wptphdrcb0b.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:07	149/149	---M--	200	added ('OK')	image/gif	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/menubuttonhover.gif?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/menubuttonhovercb0b.gif	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:08	149/149	---M--	200	added ('OK')	image/gif	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/listheadergrad.gif?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/listheadergradcb0b.gif	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:10	63/63	---M--	200	added ('OK')	image/gif	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/pageTitleBKGD.gif?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/pageTitleBKGDcb0b.gif	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:11	96/96	---M--	200	added ('OK')	image/gif	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/cnsugrdn.gif?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/cnsugrdncb0b.gif	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:12	59/59	---M--	200	added ('OK')	image/gif	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/menu-down.gif?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/menu-downcb0b.gif	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:13	87/87	---M--	200	added ('OK')	image/gif	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/menu-left.gif?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/menu-leftcb0b.gif	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:14	0/0	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2027%20May%202023%2010:30:12%20GMT	https://www.jo.zain.com/_layouts/15/images/RibbonBG.png?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/RibbonBG.92cb0b.delayed	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:16	116/116	---M--	200	added ('OK')	image/png	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/rmgrad16.png?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/rmgrad16cb0b.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:17	114/114	---M--	200	added ('OK')	image/png	etag:%22076458cff62d11:0%22	https://www.jo.zain.com/_layouts/15/images/rmgrad16rtl.png?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/rmgrad16rtlcb0b.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:18	415/415	---M--	200	added ('OK')	image/png	etag:%220c5c11c6bf1d01:0%22	https://www.jo.zain.com/_layouts/15/1025/images/spintl.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/1025/images/spintl.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:19	150/150	---M--	200	added ('OK')	image/png	etag:%2202d6a3065f1d01:0%22	https://www.jo.zain.com/_layouts/15/images/UserSquiggle.png?rev=40	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/_layouts/15/images/UserSquigglecb0b.png	(from https://www.jo.zain.com/_layouts/15/1025/styles/Themable/corev15.css?rev=FsLURp5RCC5rnR4g7rxBQA%3D%3DTAG0)
13:30:22	4178/4178	---M--	200	added ('OK')	image/gif	etag:%22{28353AFC-E2BE-4C38-BD09-5B1DAF5C922E},2%22	https://www.jo.zain.com/Style%20Library/ar-SA/CSS/ajax-loader.gif	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/ar-SA/CSS/ajax-loader.gif	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/slick-theme.css)
13:30:23	699/699	---M--	404	error ('NOT%20FOUND')	text/html	date:Sat,%2027%20May%202023%2010:30:19%20GMT	https://www.jo.zain.com/Style%20Library/ar-SA/CSS/fonts/slick.eot	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/ar-SA/CSS/fonts/slick.98.delayed	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/slick-theme.css)
13:30:25	699/699	---M--	404	error ('NOT%20FOUND')	text/html	date:Sat,%2027%20May%202023%2010:30:21%20GMT	https://www.jo.zain.com/Style%20Library/ar-SA/CSS/fonts/slick.eot?	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/ar-SA/CSS/fonts/slick.99d41d.delayed	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/slick-theme.css)
13:30:27	1380/1380	---M--	200	added ('OK')	application/font-woff	etag:%22{31799BCC-3EBE-4D92-8B63-1C07615A94E1},2%22	https://www.jo.zain.com/Style%20Library/ar-SA/CSS/fonts/slick.woff	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/ar-SA/CSS/fonts/slick.woff	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/slick-theme.css)
13:30:29	1892/1892	---M--	200	added ('OK')	application/octet-stream	etag:%22{6F0F6618-18BD-42D3-A04E-EB00FC6AE930},2%22	https://www.jo.zain.com/Style%20Library/ar-SA/CSS/fonts/slick.ttf	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/ar-SA/CSS/fonts/slick.ttf	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/slick-theme.css)
13:30:30	699/699	---M--	404	error ('NOT%20FOUND')	text/html	date:Sat,%2027%20May%202023%2010:30:27%20GMT	https://www.jo.zain.com/Style%20Library/ar-SA/CSS/fonts/slick.svg	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/ar-SA/CSS/fonts/slick.9c.delayed	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/slick-theme.css)
13:30:32	707/707	---M--	404	error ('NOT%20FOUND')	text/html	date:Sat,%2027%20May%202023%2010:30:28%20GMT	https://www.jo.zain.com/Style%20Library/ar-SA/images/indicatorsSVGFallback.gif	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/ar-SA/images/indicatorsSVGFallback.9d.delayed	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/jquery.openCarousel.css)
13:30:34	566117/566117	---M--	200	added ('OK')	image/png	etag:%22{773C17BE-1D75-41BE-934B-3FDB1038C153},2%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/123.png	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/social/123.png	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/style.css)
13:30:34	174411/174411	---M--	200	added ('OK')	image/jpeg	etag:%22{D23D4D4C-DE31-4BDC-89DD-D57A78E486B5},1%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/AboutUs/Zain-clinic.jpg	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/AboutUs/Zain-clinic.jpg	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/style.css)
13:30:36	424010/424010	---M--	200	added ('OK')	image/jpeg	etag:%22{9B550F60-489A-4FFF-85C5-CA86DA1BFCC3},1%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/AboutUs/Fiber-2018-EN.jpg	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/AboutUs/Fiber-2018-EN.jpg	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/style.css)
13:30:36	400234/400234	---M--	200	added ('OK')	image/jpeg	etag:%22{79D4F575-2A2A-452A-A20F-1E4FDAEE444E},1%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/AboutUs/ZainAlMubadara3.jpg	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/AboutUs/ZainAlMubadara3.jpg	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/style.css)
13:30:39	265089/265089	---M--	200	added ('OK')	image/jpeg	etag:%22{A30ECFAD-F66B-49F4-9885-38C658A3A0EF},1%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/AboutUs/private-AR.jpg	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/AboutUs/private-AR.jpg	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/style.css)
13:30:42	931201/931201	---M--	200	added ('OK')	image/jpeg	etag:%22{8B1DD582-F037-4094-8C16-A2AA487BA710},1%22	https://www.jo.zain.com/Style%20Library/en-us/Images/assets/images/AboutUs/CER-Events.jpg	C:/My%20Web%20Sites/zain%20jordan/www.jo.zain.com/Style%20Library/en-us/Images/assets/images/AboutUs/CER-Events.jpg	(from https://www.jo.zain.com/Style%20Library/ar-SA/CSS/style.css)
